path	pred	true	confidence	correct
./dataset/val/fire/fire_123.jpeg	fire	fire	0.624035	1
./dataset/val/fire/fire_124.jpeg	fire	fire	0.665263	1
./dataset/val/fire/fire_125.jpeg	fire	fire	0.775908	1
./dataset/val/fire/fire_126.jpeg	fire	fire	0.630242	1
./dataset/val/fire/fire_127.jpeg	fire	fire	0.582883	1
./dataset/val/fire/fire_128.jpeg	fire	fire	0.653877	1
./dataset/val/fire/fire_129.jpeg	fire	fire	0.511559	1
./dataset/val/fire/fire_130.jpeg	fire	fire	0.608528	1
./dataset/val/fire/fire_131.jpeg	fire	fire	0.601477	1
./dataset/val/fire/fire_132.jpeg	nofire	fire	0.558330	0
./dataset/val/fire/fire_133.jpeg	fire	fire	0.574824	1
./dataset/val/fire/fire_134.jpeg	fire	fire	0.500779	1
./dataset/val/fire/fire_135.jpeg	fire	fire	0.536867	1
./dataset/val/fire/fire_136.jpeg	fire	fire	0.615527	1
./dataset/val/fire/fire_137.jpeg	fire	fire	0.712253	1
./dataset/val/fire/fire_138.jpeg	fire	fire	0.745614	1
./dataset/val/fire/fire_139.jpeg	fire	fire	0.716052	1
./dataset/val/fire/fire_140.jpeg	nofire	fire	0.596035	0
./dataset/val/fire/fire_141.jpeg	fire	fire	0.573988	1
./dataset/val/fire/fire_142.jpeg	nofire	fire	0.535152	0
./dataset/val/fire/fire_143.jpeg	nofire	fire	0.607884	0
./dataset/val/fire/fire_144.jpeg	fire	fire	0.658419	1
./dataset/val/fire/fire_145.jpeg	fire	fire	0.672233	1
./dataset/val/fire/fire_146.jpeg	fire	fire	0.616095	1
./dataset/val/fire/fire_147.jpeg	fire	fire	0.653711	1
./dataset/val/fire/fire_148.jpeg	nofire	fire	0.543506	0
./dataset/val/fire/fire_149.webp	fire	fire	0.609160	1
./dataset/val/fire/fire_150.jpeg	fire	fire	0.622686	1
./dataset/val/fire/fire_152.jpeg	fire	fire	0.737635	1
./dataset/val/fire/fire_153.jpeg	nofire	fire	0.588855	0
./dataset/val/fire/fire_154.jpeg	fire	fire	0.701486	1
./dataset/val/fire/fire_155.jpeg	nofire	fire	0.536435	0
./dataset/val/fire/fire_156.jpeg	fire	fire	0.829713	1
./dataset/val/fire/fire_157.jpeg	fire	fire	0.540390	1
./dataset/val/fire/fire_158.jpeg	nofire	fire	0.685299	0
./dataset/val/fire/fire_159.jpeg	fire	fire	0.536680	1
./dataset/val/fire/fire_160.jpeg	nofire	fire	0.574477	0
./dataset/val/fire/fire_161.jpeg	fire	fire	0.628970	1
./dataset/val/fire/fire_162.jpeg	fire	fire	0.608236	1
./dataset/val/fire/fire_163.jpeg	fire	fire	0.650323	1
./dataset/val/fire/fire_164.jpeg	fire	fire	0.625274	1
./dataset/val/fire/fire_165.jpeg	fire	fire	0.607521	1
./dataset/val/fire/fire_166.jpeg	nofire	fire	0.558792	0
./dataset/val/fire/fire_167.jpeg	nofire	fire	0.529787	0
./dataset/val/fire/fire_168.jpeg	nofire	fire	0.685865	0
./dataset/val/fire/fire_169.jpeg	nofire	fire	0.646150	0
./dataset/val/fire/fire_170.jpeg	fire	fire	0.626870	1
./dataset/val/fire/fire_172.jpeg	fire	fire	0.725143	1
./dataset/val/fire/fire_173.jpeg	fire	fire	0.677415	1
./dataset/val/fire/fire_174.jpeg	fire	fire	0.519987	1
./dataset/val/fire/fire_175.jpeg	nofire	fire	0.588040	0
./dataset/val/fire/fire_176.jpeg	fire	fire	0.556783	1
./dataset/val/fire/fire_177.jpeg	fire	fire	0.638219	1
./dataset/val/fire/fire_178.jpeg	fire	fire	0.691748	1
./dataset/val/fire/fire_179.jpeg	fire	fire	0.527042	1
./dataset/val/fire/fire_180.jpeg	fire	fire	0.517996	1
./dataset/val/fire/fire_181.jpeg	nofire	fire	0.657627	0
./dataset/val/fire/fire_182.jpeg	fire	fire	0.623697	1
./dataset/val/fire/fire_86.jpeg	nofire	fire	0.657998	0
./dataset/val/fire/fire_87.jpeg	nofire	fire	0.524416	0
./dataset/val/fire/fire_88.png	nofire	fire	0.623265	0
./dataset/val/fire/fire_89.jpeg	nofire	fire	0.583321	0
./dataset/val/fire/fire_90.jpeg	fire	fire	0.604310	1
./dataset/val/fire/fire_91.jpeg	fire	fire	0.624976	1
./dataset/val/fire/fire_92.jpeg	fire	fire	0.589541	1
./dataset/val/fire/fire_93.jpeg	fire	fire	0.567895	1
./dataset/val/fire/fire_94.jpeg	fire	fire	0.735839	1
./dataset/val/fire/fire_95.jpeg	fire	fire	0.605368	1
./dataset/val/fire/fire_96.jpeg	fire	fire	0.697869	1
./dataset/val/fire/fire_97.jpeg	fire	fire	0.665641	1
./dataset/val/fire/fire_98.jpeg	nofire	fire	0.542703	0
./dataset/val/fire/fire_99.jpeg	nofire	fire	0.526568	0
./dataset/val/nofire/forrest_219.jpeg	nofire	nofire	0.669915	1
./dataset/val/nofire/forrest_220.jpeg	nofire	nofire	0.659135	1
./dataset/val/nofire/forrest_221.jpeg	nofire	nofire	0.564012	1
./dataset/val/nofire/forrest_222.jpeg	fire	nofire	0.531030	0
./dataset/val/nofire/forrest_223.jpeg	nofire	nofire	0.724345	1
./dataset/val/nofire/forrest_224.jpeg	nofire	nofire	0.656610	1
./dataset/val/nofire/forrest_225.jpeg	nofire	nofire	0.611528	1
./dataset/val/nofire/forrest_226.jpeg	nofire	nofire	0.686467	1
./dataset/val/nofire/forrest_227.jpeg	nofire	nofire	0.670429	1
./dataset/val/nofire/forrest_228.jpeg	nofire	nofire	0.768759	1
./dataset/val/nofire/forrest_229.jpeg	nofire	nofire	0.555741	1
./dataset/val/nofire/forrest_230.jpeg	nofire	nofire	0.722933	1
./dataset/val/nofire/forrest_231.jpeg	nofire	nofire	0.708111	1
./dataset/val/nofire/forrest_232.webp	nofire	nofire	0.529794	1
./dataset/val/nofire/forrest_233.jpeg	nofire	nofire	0.798057	1
./dataset/val/nofire/forrest_234.jpeg	fire	nofire	0.500232	0
./dataset/val/nofire/forrest_235.jpeg	nofire	nofire	0.590164	1
./dataset/val/nofire/forrest_236.jpeg	nofire	nofire	0.523679	1
./dataset/val/nofire/forrest_237.jpeg	nofire	nofire	0.771955	1
./dataset/val/nofire/forrest_238.jpeg	nofire	nofire	0.688761	1
./dataset/val/nofire/forrest_239.webp	nofire	nofire	0.759736	1
./dataset/val/nofire/forrest_240.jpeg	nofire	nofire	0.557358	1
./dataset/val/nofire/forrest_241.jpeg	nofire	nofire	0.628737	1
./dataset/val/nofire/forrest_242.png	nofire	nofire	0.676176	1
./dataset/val/nofire/forrest_243.jpeg	nofire	nofire	0.525521	1
./dataset/val/nofire/forrest_244.jpeg	nofire	nofire	0.618888	1
./dataset/val/nofire/forrest_245.jpeg	fire	nofire	0.545484	0
./dataset/val/nofire/forrest_246.jpeg	fire	nofire	0.504155	0
./dataset/val/nofire/forrest_247.jpeg	nofire	nofire	0.556821	1
./dataset/val/nofire/forrest_248.jpeg	nofire	nofire	0.768323	1
./dataset/val/nofire/forrest_249.jpeg	nofire	nofire	0.630698	1
./dataset/val/nofire/forrest_250.jpeg	nofire	nofire	0.657198	1
./dataset/val/nofire/forrest_251.jpeg	fire	nofire	0.526305	0
./dataset/val/nofire/forrest_252.jpeg	nofire	nofire	0.587786	1
./dataset/val/nofire/forrest_254.jpeg	nofire	nofire	0.539319	1
./dataset/val/nofire/forrest_255.jpeg	nofire	nofire	0.597219	1
./dataset/val/nofire/forrest_256.jpeg	nofire	nofire	0.556192	1
./dataset/val/nofire/forrest_257.webp	nofire	nofire	0.591557	1
./dataset/val/nofire/forrest_258.jpeg	nofire	nofire	0.509254	1
./dataset/val/nofire/forrest_259.jpeg	nofire	nofire	0.721798	1
./dataset/val/nofire/forrest_260.jpeg	fire	nofire	0.518319	0
./dataset/val/nofire/forrest_261.jpeg	nofire	nofire	0.756722	1
./dataset/val/nofire/forrest_262.jpeg	nofire	nofire	0.508847	1
./dataset/val/nofire/forrest_263.jpeg	nofire	nofire	0.740343	1
./dataset/val/nofire/forrest_264.png	nofire	nofire	0.792621	1
./dataset/val/nofire/forrest_266.jpeg	nofire	nofire	0.638893	1
./dataset/val/nofire/forrest_267.jpeg	nofire	nofire	0.620324	1
./dataset/val/nofire/forrest_268.jpeg	fire	nofire	0.662182	0
./dataset/val/nofire/forrest_269.jpeg	nofire	nofire	0.752952	1
./dataset/val/nofire/forrest_270.jpeg	nofire	nofire	0.526830	1
./dataset/val/nofire/forrest_271.webp	fire	nofire	0.503662	0
./dataset/val/nofire/forrest_272.jpeg	fire	nofire	0.504215	0
./dataset/val/nofire/forrest_273.jpeg	nofire	nofire	0.799671	1
./dataset/val/nofire/forrest_274.jpeg	nofire	nofire	0.645092	1
./dataset/val/nofire/forrest_275.jpeg	nofire	nofire	0.535519	1
./dataset/val/nofire/forrest_276.jpeg	nofire	nofire	0.544812	1
./dataset/val/nofire/forrest_277.jpeg	nofire	nofire	0.701332	1
./dataset/val/nofire/forrest_278.webp	nofire	nofire	0.684992	1
./dataset/val/nofire/forrest_279.jpeg	nofire	nofire	0.724220	1
./dataset/val/nofire/forrest_280.jpeg	nofire	nofire	0.611382	1
./dataset/val/nofire/forrest_282.jpeg	nofire	nofire	0.673944	1
./dataset/val/nofire/forrest_283.jpeg	nofire	nofire	0.787644	1
./dataset/val/nofire/forrest_284.png	nofire	nofire	0.585956	1
./dataset/val/nofire/forrest_285.jpeg	nofire	nofire	0.614737	1
./dataset/val/nofire/forrest_286.jpeg	fire	nofire	0.618035	0
./dataset/val/nofire/forrest_287.jpeg	nofire	nofire	0.702949	1
./dataset/val/nofire/forrest_288.jpeg	fire	nofire	0.591038	0
./dataset/val/nofire/forrest_289.jpeg	nofire	nofire	0.588438	1
./dataset/val/nofire/forrest_290.jpeg	fire	nofire	0.632990	0
./dataset/val/nofire/forrest_292.jpeg	nofire	nofire	0.675495	1
./dataset/val/nofire/forrest_293.jpeg	nofire	nofire	0.728702	1
./dataset/val/nofire/forrest_294.jpeg	nofire	nofire	0.699349	1
./dataset/val/nofire/forrest_295.jpeg	nofire	nofire	0.723648	1
./dataset/val/nofire/forrest_296.png	nofire	nofire	0.577321	1
./dataset/val/nofire/forrest_297.jpeg	fire	nofire	0.656483	0
./dataset/val/nofire/forrest_298.jpeg	nofire	nofire	0.705462	1
./dataset/val/nofire/forrest_299.jpeg	nofire	nofire	0.561663	1
./dataset/val/nofire/forrest_300.jpeg	fire	nofire	0.508275	0
./dataset/val/nofire/forrest_301.jpeg	nofire	nofire	0.573689	1
./dataset/val/nofire/forrest_302.png	nofire	nofire	0.586801	1
./dataset/val/nofire/forrest_304.jpeg	nofire	nofire	0.743393	1
./dataset/val/nofire/forrest_305.jpeg	nofire	nofire	0.668601	1
./dataset/val/nofire/forrest_307.png	nofire	nofire	0.630044	1
./dataset/val/nofire/forrest_308.jpeg	nofire	nofire	0.682249	1
./dataset/val/nofire/forrest_309.jpeg	fire	nofire	0.502050	0
./dataset/val/nofire/forrest_310.jpeg	nofire	nofire	0.674469	1
./dataset/val/nofire/forrest_311.jpeg	fire	nofire	0.682795	0
./dataset/val/nofire/forrest_312.jpeg	fire	nofire	0.566145	0
./dataset/val/nofire/forrest_313.jpeg	nofire	nofire	0.504189	1
./dataset/val/nofire/forrest_314.jpeg	nofire	nofire	0.727673	1
./dataset/val/nofire/forrest_315.jpeg	fire	nofire	0.557689	0
./dataset/val/nofire/forrest_316.jpeg	nofire	nofire	0.874752	1
./dataset/val/nofire/forrest_317.jpeg	fire	nofire	0.586451	0
./dataset/val/nofire/forrest_318.jpeg	nofire	nofire	0.699874	1
./dataset/val/nofire/forrest_320.png	nofire	nofire	0.629148	1
./dataset/val/nofire/forrest_321.jpeg	fire	nofire	0.542116	0
./dataset/val/nofire/forrest_322.png	nofire	nofire	0.598975	1
./dataset/val/nofire/forrest_323.jpeg	nofire	nofire	0.700205	1
./dataset/val/nofire/forrest_324.jpeg	nofire	nofire	0.566296	1
./dataset/val/nofire/forrest_325.jpeg	nofire	nofire	0.518847	1
./dataset/val/nofire/forrest_326.jpeg	nofire	nofire	0.557361	1
./dataset/val/nofire/forrest_328.jpeg	nofire	nofire	0.698391	1
./dataset/val/nofire/forrest_329.jpeg	nofire	nofire	0.510700	1
./dataset/val/nofire/forrest_330.jpeg	nofire	nofire	0.654509	1
./dataset/val/nofire/forrest_331.jpeg	nofire	nofire	0.698454	1
./dataset/val/nofire/forrest_332.jpeg	nofire	nofire	0.514713	1
./dataset/val/nofire/forrest_333.jpeg	nofire	nofire	0.573579	1
./dataset/val/nofire/forrest_335.jpeg	nofire	nofire	0.780445	1
./dataset/val/nofire/forrest_336.jpeg	fire	nofire	0.570198	0
./dataset/val/nofire/forrest_337.jpeg	nofire	nofire	0.789498	1
./dataset/val/nofire/forrest_338.jpeg	nofire	nofire	0.515791	1
./dataset/val/nofire/forrest_339.jpeg	nofire	nofire	0.568636	1
./dataset/val/nofire/forrest_341.jpeg	nofire	nofire	0.793971	1
./dataset/val/nofire/forrest_342.jpeg	fire	nofire	0.567408	0
./dataset/val/nofire/forrest_345.jpeg	nofire	nofire	0.537651	1
./dataset/val/nofire/forrest_346.jpeg	nofire	nofire	0.803792	1
./dataset/val/nofire/forrest_347.jpeg	nofire	nofire	0.525022	1
./dataset/val/nofire/forrest_349.webp	nofire	nofire	0.634419	1
./dataset/val/nofire/forrest_351.jpeg	nofire	nofire	0.593320	1
./dataset/val/nofire/forrest_352.webp	nofire	nofire	0.532201	1
./dataset/val/nofire/forrest_354.jpeg	nofire	nofire	0.810399	1
./dataset/val/nofire/forrest_355.png	nofire	nofire	0.648864	1
./dataset/val/nofire/forrest_356.jpeg	nofire	nofire	0.616776	1
./dataset/val/nofire/forrest_357.jpeg	nofire	nofire	0.660864	1
./dataset/val/nofire/forrest_358.jpeg	fire	nofire	0.526533	0
./dataset/val/nofire/forrest_359.jpeg	fire	nofire	0.526984	0
./dataset/val/nofire/forrest_360.jpeg	nofire	nofire	0.602736	1
./dataset/val/nofire/forrest_361.jpeg	nofire	nofire	0.621917	1
./dataset/val/nofire/forrest_362.jpeg	nofire	nofire	0.542437	1
./dataset/val/nofire/forrest_363.jpeg	nofire	nofire	0.587124	1
./dataset/val/nofire/forrest_364.jpeg	nofire	nofire	0.723292	1
./dataset/val/nofire/forrest_365.jpeg	nofire	nofire	0.684989	1
./dataset/val/nofire/forrest_366.jpeg	nofire	nofire	0.802895	1
./dataset/val/nofire/forrest_367.jpeg	nofire	nofire	0.667212	1
./dataset/val/nofire/forrest_368.jpeg	nofire	nofire	0.720470	1
./dataset/val/nofire/forrest_369.jpeg	nofire	nofire	0.533450	1
./dataset/val/nofire/forrest_370.jpeg	nofire	nofire	0.674033	1
./dataset/val/nofire/forrest_371.jpeg	nofire	nofire	0.603258	1
./dataset/val/nofire/forrest_372.jpeg	nofire	nofire	0.682447	1
./dataset/val/nofire/forrest_373.jpeg	nofire	nofire	0.637732	1
./dataset/val/nofire/forrest_382.jpeg	nofire	nofire	0.708950	1
./dataset/val/nofire/forrest_383.jpeg	nofire	nofire	0.697197	1
./dataset/val/nofire/forrest_384.jpeg	nofire	nofire	0.795171	1
./dataset/val/nofire/forrest_385.jpeg	nofire	nofire	0.624269	1
./dataset/val/nofire/forrest_386.jpeg	nofire	nofire	0.650142	1
./dataset/val/nofire/forrest_387.jpeg	nofire	nofire	0.801408	1
./dataset/val/nofire/forrest_389.png	fire	nofire	0.602469	0
./dataset/val/nofire/forrest_390.webp	nofire	nofire	0.612390	1
./dataset/val/nofire/forrest_391.jpeg	nofire	nofire	0.639722	1
./dataset/val/nofire/forrest_392.jpeg	nofire	nofire	0.703002	1
./dataset/val/nofire/forrest_393.jpeg	nofire	nofire	0.886847	1
./dataset/val/nofire/forrest_394.jpeg	nofire	nofire	0.749312	1
./dataset/val/nofire/forrest_395.webp	nofire	nofire	0.698654	1
./dataset/val/nofire/forrest_396.webp	nofire	nofire	0.772945	1
./dataset/val/nofire/forrest_397.jpeg	nofire	nofire	0.555710	1
./dataset/val/nofire/forrest_398.jpeg	nofire	nofire	0.713111	1
./dataset/val/nofire/forrest_399.png	nofire	nofire	0.807439	1
./dataset/val/nofire/forrest_400.webp	nofire	nofire	0.665008	1
./dataset/val/nofire/forrest_401.jpeg	nofire	nofire	0.576547	1
./dataset/val/nofire/forrest_402.jpeg	nofire	nofire	0.707594	1
./dataset/val/nofire/forrest_403.jpeg	nofire	nofire	0.608438	1
./dataset/val/nofire/forrest_404.jpeg	nofire	nofire	0.578952	1
./dataset/val/nofire/forrest_405.jpeg	nofire	nofire	0.685289	1
./dataset/val/nofire/forrest_407.jpeg	nofire	nofire	0.813373	1
./dataset/val/nofire/forrest_408.jpeg	nofire	nofire	0.717967	1
./dataset/val/nofire/forrest_409.jpeg	nofire	nofire	0.530230	1
./dataset/val/nofire/forrest_410.jpeg	nofire	nofire	0.722275	1
./dataset/val/nofire/forrest_411.jpeg	nofire	nofire	0.763942	1
./dataset/val/nofire/forrest_412.jpeg	fire	nofire	0.629502	0
./dataset/val/nofire/forrest_413.jpeg	fire	nofire	0.598072	0
./dataset/val/nofire/forrest_414.jpeg	nofire	nofire	0.782636	1
./dataset/val/nofire/forrest_415.jpeg	nofire	nofire	0.630405	1
./dataset/val/nofire/forrest_416.jpeg	nofire	nofire	0.651021	1
./dataset/val/nofire/forrest_417.png	nofire	nofire	0.808383	1
./dataset/val/nofire/forrest_418.jpeg	nofire	nofire	0.577000	1
./dataset/val/nofire/forrest_419.jpeg	nofire	nofire	0.650073	1
./dataset/val/nofire/forrest_420.jpeg	nofire	nofire	0.704383	1
./dataset/val/nofire/forrest_421.jpeg	nofire	nofire	0.545179	1
./dataset/val/nofire/forrest_422.jpeg	nofire	nofire	0.791139	1
./dataset/val/nofire/forrest_423.png	nofire	nofire	0.689504	1
./dataset/val/nofire/forrest_424.jpeg	nofire	nofire	0.545015	1
./dataset/val/nofire/forrest_425.jpeg	nofire	nofire	0.723188	1
./dataset/val/nofire/forrest_426.jpeg	nofire	nofire	0.606893	1
./dataset/val/nofire/forrest_427.webp	nofire	nofire	0.547786	1
./dataset/val/nofire/forrest_428.jpeg	nofire	nofire	0.642660	1
./dataset/val/nofire/forrest_429.png	nofire	nofire	0.905066	1
./dataset/val/nofire/forrest_430.png	nofire	nofire	0.736703	1
./dataset/val/nofire/forrest_431.jpeg	nofire	nofire	0.709969	1
./dataset/val/nofire/forrest_432.jpeg	fire	nofire	0.586666	0
./dataset/val/nofire/forrest_433.png	nofire	nofire	0.602839	1
./dataset/val/nofire/forrest_434.jpeg	nofire	nofire	0.568420	1
./dataset/val/nofire/forrest_435.jpeg	nofire	nofire	0.625827	1
./dataset/val/nofire/forrest_436.webp	nofire	nofire	0.819423	1
./dataset/val/nofire/forrest_437.jpeg	nofire	nofire	0.569744	1
./dataset/val/nofire/forrest_438.jpeg	nofire	nofire	0.832576	1
./dataset/val/nofire/forrest_439.jpeg	nofire	nofire	0.506924	1
./dataset/val/nofire/forrest_440.jpeg	nofire	nofire	0.670798	1
./dataset/val/nofire/forrest_441.jpeg	nofire	nofire	0.742912	1
./dataset/val/nofire/forrest_442.webp	nofire	nofire	0.587254	1
