path	pred	true	confidence	correct
./dataset/val/fire/fire_142.jpeg	fire	fire	0.571351	1
./dataset/val/fire/fire_143.jpeg	nofire	fire	0.962739	0
./dataset/val/fire/fire_144.jpeg	fire	fire	0.781523	1
./dataset/val/fire/fire_145.jpeg	fire	fire	0.558717	1
./dataset/val/fire/fire_146.jpeg	fire	fire	0.756273	1
./dataset/val/fire/fire_147.jpeg	fire	fire	0.837392	1
./dataset/val/fire/fire_148.jpeg	nofire	fire	0.654436	0
./dataset/val/fire/fire_149.webp	nofire	fire	0.590247	0
./dataset/val/fire/fire_150.jpeg	nofire	fire	0.739042	0
./dataset/val/fire/fire_152.jpeg	fire	fire	0.904003	1
./dataset/val/fire/fire_153.jpeg	nofire	fire	0.755257	0
./dataset/val/fire/fire_154.jpeg	fire	fire	0.823676	1
./dataset/val/fire/fire_155.jpeg	nofire	fire	0.739121	0
./dataset/val/fire/fire_156.jpeg	fire	fire	0.943950	1
./dataset/val/fire/fire_157.jpeg	nofire	fire	0.694482	0
./dataset/val/fire/fire_158.jpeg	nofire	fire	0.921020	0
./dataset/val/fire/fire_159.jpeg	nofire	fire	0.531698	0
./dataset/val/fire/fire_160.jpeg	nofire	fire	0.704805	0
./dataset/val/fire/fire_161.jpeg	fire	fire	0.677659	1
./dataset/val/fire/fire_162.jpeg	fire	fire	0.536648	1
./dataset/val/fire/fire_163.jpeg	nofire	fire	0.633156	0
./dataset/val/fire/fire_164.jpeg	fire	fire	0.801796	1
./dataset/val/fire/fire_165.jpeg	fire	fire	0.782338	1
./dataset/val/fire/fire_166.jpeg	nofire	fire	0.698173	0
./dataset/val/fire/fire_167.jpeg	nofire	fire	0.713831	0
./dataset/val/fire/fire_168.jpeg	fire	fire	0.652783	1
./dataset/val/fire/fire_169.jpeg	nofire	fire	0.740053	0
./dataset/val/fire/fire_170.jpeg	fire	fire	0.544239	1
./dataset/val/fire/fire_172.jpeg	fire	fire	0.592418	1
./dataset/val/fire/fire_173.jpeg	fire	fire	0.692643	1
./dataset/val/fire/fire_174.jpeg	nofire	fire	0.865821	0
./dataset/val/fire/fire_175.jpeg	nofire	fire	0.714243	0
./dataset/val/fire/fire_176.jpeg	nofire	fire	0.575254	0
./dataset/val/fire/fire_177.jpeg	fire	fire	0.685667	1
./dataset/val/fire/fire_178.jpeg	fire	fire	0.759782	1
./dataset/val/fire/fire_179.jpeg	nofire	fire	0.870154	0
./dataset/val/fire/fire_180.jpeg	fire	fire	0.612503	1
./dataset/val/fire/fire_181.jpeg	nofire	fire	0.796643	0
./dataset/val/fire/fire_182.jpeg	nofire	fire	0.629870	0
./dataset/val/fire/fire_86.jpeg	nofire	fire	0.894471	0
./dataset/val/fire/fire_87.jpeg	fire	fire	0.739167	1
./dataset/val/fire/fire_88.png	nofire	fire	0.777974	0
./dataset/val/fire/fire_89.jpeg	nofire	fire	0.967833	0
./dataset/val/fire/fire_90.jpeg	nofire	fire	0.813846	0
./dataset/val/fire/fire_91.jpeg	fire	fire	0.548024	1
./dataset/val/fire/fire_92.jpeg	fire	fire	0.664146	1
./dataset/val/fire/fire_93.jpeg	nofire	fire	0.501736	0
./dataset/val/fire/fire_94.jpeg	nofire	fire	0.550028	0
./dataset/val/fire/fire_95.jpeg	fire	fire	0.861752	1
./dataset/val/fire/fire_96.jpeg	fire	fire	0.841763	1
./dataset/val/fire/fire_97.jpeg	fire	fire	0.602675	1
./dataset/val/fire/fire_98.jpeg	nofire	fire	0.560565	0
./dataset/val/fire/fire_99.jpeg	fire	fire	0.515931	1
./dataset/val/nofire/forrest_219.jpeg	nofire	nofire	0.910226	1
./dataset/val/nofire/forrest_220.jpeg	nofire	nofire	0.507201	1
./dataset/val/nofire/forrest_221.jpeg	nofire	nofire	0.945039	1
./dataset/val/nofire/forrest_222.jpeg	nofire	nofire	0.940162	1
./dataset/val/nofire/forrest_223.jpeg	nofire	nofire	0.902659	1
./dataset/val/nofire/forrest_224.jpeg	nofire	nofire	0.927753	1
./dataset/val/nofire/forrest_225.jpeg	fire	nofire	0.529100	0
./dataset/val/nofire/forrest_226.jpeg	nofire	nofire	0.856334	1
./dataset/val/nofire/forrest_227.jpeg	nofire	nofire	0.992054	1
./dataset/val/nofire/forrest_228.jpeg	nofire	nofire	0.973215	1
./dataset/val/nofire/forrest_229.jpeg	nofire	nofire	0.980394	1
./dataset/val/nofire/forrest_230.jpeg	nofire	nofire	0.953208	1
./dataset/val/nofire/forrest_231.jpeg	nofire	nofire	0.924464	1
./dataset/val/nofire/forrest_232.webp	nofire	nofire	0.912405	1
./dataset/val/nofire/forrest_233.jpeg	nofire	nofire	0.916922	1
./dataset/val/nofire/forrest_234.jpeg	nofire	nofire	0.902804	1
./dataset/val/nofire/forrest_235.jpeg	nofire	nofire	0.954075	1
./dataset/val/nofire/forrest_236.jpeg	nofire	nofire	0.733311	1
./dataset/val/nofire/forrest_237.jpeg	nofire	nofire	0.982958	1
./dataset/val/nofire/forrest_238.jpeg	nofire	nofire	0.971312	1
./dataset/val/nofire/forrest_239.webp	nofire	nofire	0.961820	1
./dataset/val/nofire/forrest_240.jpeg	nofire	nofire	0.791223	1
./dataset/val/nofire/forrest_241.jpeg	nofire	nofire	0.972696	1
./dataset/val/nofire/forrest_242.png	nofire	nofire	0.968787	1
./dataset/val/nofire/forrest_243.jpeg	nofire	nofire	0.845181	1
./dataset/val/nofire/forrest_244.jpeg	nofire	nofire	0.949092	1
./dataset/val/nofire/forrest_245.jpeg	fire	nofire	0.664764	0
./dataset/val/nofire/forrest_246.jpeg	nofire	nofire	0.955841	1
./dataset/val/nofire/forrest_247.jpeg	nofire	nofire	0.792308	1
./dataset/val/nofire/forrest_248.jpeg	nofire	nofire	0.972573	1
./dataset/val/nofire/forrest_249.jpeg	nofire	nofire	0.965484	1
./dataset/val/nofire/forrest_250.jpeg	nofire	nofire	0.885782	1
./dataset/val/nofire/forrest_251.jpeg	nofire	nofire	0.778767	1
./dataset/val/nofire/forrest_252.jpeg	nofire	nofire	0.963344	1
./dataset/val/nofire/forrest_254.jpeg	nofire	nofire	0.948994	1
./dataset/val/nofire/forrest_255.jpeg	nofire	nofire	0.534439	1
./dataset/val/nofire/forrest_256.jpeg	nofire	nofire	0.839236	1
./dataset/val/nofire/forrest_257.webp	nofire	nofire	0.919661	1
./dataset/val/nofire/forrest_258.jpeg	nofire	nofire	0.740107	1
./dataset/val/nofire/forrest_259.jpeg	nofire	nofire	0.929015	1
./dataset/val/nofire/forrest_260.jpeg	nofire	nofire	0.568073	1
./dataset/val/nofire/forrest_261.jpeg	nofire	nofire	0.994556	1
./dataset/val/nofire/forrest_262.jpeg	nofire	nofire	0.887560	1
./dataset/val/nofire/forrest_263.jpeg	nofire	nofire	0.963558	1
./dataset/val/nofire/forrest_264.png	nofire	nofire	0.928262	1
./dataset/val/nofire/forrest_266.jpeg	nofire	nofire	0.978918	1
./dataset/val/nofire/forrest_267.jpeg	nofire	nofire	0.960122	1
./dataset/val/nofire/forrest_268.jpeg	nofire	nofire	0.721441	1
./dataset/val/nofire/forrest_269.jpeg	nofire	nofire	0.934264	1
./dataset/val/nofire/forrest_270.jpeg	nofire	nofire	0.948544	1
./dataset/val/nofire/forrest_271.webp	nofire	nofire	0.907534	1
./dataset/val/nofire/forrest_272.jpeg	nofire	nofire	0.924646	1
./dataset/val/nofire/forrest_273.jpeg	nofire	nofire	0.906974	1
./dataset/val/nofire/forrest_274.jpeg	nofire	nofire	0.849296	1
./dataset/val/nofire/forrest_275.jpeg	nofire	nofire	0.612867	1
./dataset/val/nofire/forrest_276.jpeg	nofire	nofire	0.813413	1
./dataset/val/nofire/forrest_277.jpeg	nofire	nofire	0.963130	1
./dataset/val/nofire/forrest_278.webp	nofire	nofire	0.748633	1
./dataset/val/nofire/forrest_279.jpeg	nofire	nofire	0.870665	1
./dataset/val/nofire/forrest_280.jpeg	nofire	nofire	0.898412	1
./dataset/val/nofire/forrest_282.jpeg	nofire	nofire	0.981611	1
./dataset/val/nofire/forrest_283.jpeg	nofire	nofire	0.980801	1
./dataset/val/nofire/forrest_284.png	nofire	nofire	0.917774	1
./dataset/val/nofire/forrest_285.jpeg	nofire	nofire	0.979104	1
./dataset/val/nofire/forrest_286.jpeg	fire	nofire	0.581936	0
./dataset/val/nofire/forrest_287.jpeg	nofire	nofire	0.988953	1
./dataset/val/nofire/forrest_288.jpeg	nofire	nofire	0.946950	1
./dataset/val/nofire/forrest_289.jpeg	nofire	nofire	0.984811	1
./dataset/val/nofire/forrest_290.jpeg	nofire	nofire	0.640187	1
./dataset/val/nofire/forrest_292.jpeg	nofire	nofire	0.752142	1
./dataset/val/nofire/forrest_293.jpeg	nofire	nofire	0.838126	1
./dataset/val/nofire/forrest_294.jpeg	nofire	nofire	0.954714	1
./dataset/val/nofire/forrest_295.jpeg	nofire	nofire	0.968931	1
./dataset/val/nofire/forrest_296.png	nofire	nofire	0.856315	1
./dataset/val/nofire/forrest_297.jpeg	nofire	nofire	0.776181	1
./dataset/val/nofire/forrest_298.jpeg	nofire	nofire	0.795552	1
./dataset/val/nofire/forrest_299.jpeg	nofire	nofire	0.840315	1
./dataset/val/nofire/forrest_300.jpeg	fire	nofire	0.590290	0
./dataset/val/nofire/forrest_301.jpeg	nofire	nofire	0.910745	1
./dataset/val/nofire/forrest_302.png	nofire	nofire	0.909177	1
./dataset/val/nofire/forrest_304.jpeg	nofire	nofire	0.947530	1
./dataset/val/nofire/forrest_305.jpeg	nofire	nofire	0.853873	1
./dataset/val/nofire/forrest_307.png	nofire	nofire	0.978151	1
./dataset/val/nofire/forrest_308.jpeg	nofire	nofire	0.914821	1
./dataset/val/nofire/forrest_309.jpeg	nofire	nofire	0.883161	1
./dataset/val/nofire/forrest_310.jpeg	nofire	nofire	0.799670	1
./dataset/val/nofire/forrest_311.jpeg	nofire	nofire	0.865197	1
./dataset/val/nofire/forrest_312.jpeg	nofire	nofire	0.874241	1
./dataset/val/nofire/forrest_313.jpeg	nofire	nofire	0.873270	1
./dataset/val/nofire/forrest_314.jpeg	nofire	nofire	0.873256	1
./dataset/val/nofire/forrest_315.jpeg	fire	nofire	0.619640	0
./dataset/val/nofire/forrest_316.jpeg	nofire	nofire	0.988004	1
./dataset/val/nofire/forrest_317.jpeg	nofire	nofire	0.832391	1
./dataset/val/nofire/forrest_318.jpeg	nofire	nofire	0.948578	1
./dataset/val/nofire/forrest_320.png	nofire	nofire	0.958205	1
./dataset/val/nofire/forrest_321.jpeg	nofire	nofire	0.871933	1
./dataset/val/nofire/forrest_322.png	nofire	nofire	0.803448	1
./dataset/val/nofire/forrest_323.jpeg	nofire	nofire	0.968534	1
./dataset/val/nofire/forrest_324.jpeg	nofire	nofire	0.950986	1
./dataset/val/nofire/forrest_325.jpeg	nofire	nofire	0.818230	1
./dataset/val/nofire/forrest_326.jpeg	nofire	nofire	0.960386	1
./dataset/val/nofire/forrest_328.jpeg	nofire	nofire	0.926079	1
./dataset/val/nofire/forrest_329.jpeg	nofire	nofire	0.665115	1
./dataset/val/nofire/forrest_330.jpeg	nofire	nofire	0.948479	1
./dataset/val/nofire/forrest_331.jpeg	nofire	nofire	0.977150	1
./dataset/val/nofire/forrest_332.jpeg	nofire	nofire	0.952104	1
./dataset/val/nofire/forrest_333.jpeg	nofire	nofire	0.674290	1
./dataset/val/nofire/forrest_335.jpeg	nofire	nofire	0.878400	1
./dataset/val/nofire/forrest_336.jpeg	nofire	nofire	0.921059	1
./dataset/val/nofire/forrest_337.jpeg	nofire	nofire	0.946812	1
./dataset/val/nofire/forrest_338.jpeg	nofire	nofire	0.860933	1
./dataset/val/nofire/forrest_339.jpeg	nofire	nofire	0.884443	1
./dataset/val/nofire/forrest_341.jpeg	nofire	nofire	0.597831	1
./dataset/val/nofire/forrest_342.jpeg	nofire	nofire	0.906524	1
./dataset/val/nofire/forrest_345.jpeg	nofire	nofire	0.764396	1
./dataset/val/nofire/forrest_346.jpeg	nofire	nofire	0.959354	1
./dataset/val/nofire/forrest_347.jpeg	nofire	nofire	0.906877	1
./dataset/val/nofire/forrest_349.webp	nofire	nofire	0.988462	1
./dataset/val/nofire/forrest_351.jpeg	nofire	nofire	0.977929	1
./dataset/val/nofire/forrest_352.webp	nofire	nofire	0.798582	1
./dataset/val/nofire/forrest_354.jpeg	nofire	nofire	0.966433	1
./dataset/val/nofire/forrest_355.png	nofire	nofire	0.892097	1
./dataset/val/nofire/forrest_356.jpeg	nofire	nofire	0.837286	1
./dataset/val/nofire/forrest_357.jpeg	nofire	nofire	0.925620	1
./dataset/val/nofire/forrest_358.jpeg	nofire	nofire	0.829273	1
./dataset/val/nofire/forrest_359.jpeg	nofire	nofire	0.987120	1
./dataset/val/nofire/forrest_360.jpeg	nofire	nofire	0.916121	1
./dataset/val/nofire/forrest_361.jpeg	nofire	nofire	0.951440	1
./dataset/val/nofire/forrest_362.jpeg	nofire	nofire	0.732699	1
./dataset/val/nofire/forrest_363.jpeg	nofire	nofire	0.937323	1
./dataset/val/nofire/forrest_364.jpeg	nofire	nofire	0.910980	1
./dataset/val/nofire/forrest_365.jpeg	nofire	nofire	0.846865	1
./dataset/val/nofire/forrest_366.jpeg	nofire	nofire	0.984316	1
./dataset/val/nofire/forrest_367.jpeg	nofire	nofire	0.622023	1
./dataset/val/nofire/forrest_368.jpeg	nofire	nofire	0.978457	1
./dataset/val/nofire/forrest_369.jpeg	nofire	nofire	0.920579	1
./dataset/val/nofire/forrest_370.jpeg	nofire	nofire	0.942343	1
./dataset/val/nofire/forrest_371.jpeg	nofire	nofire	0.954299	1
./dataset/val/nofire/forrest_372.jpeg	nofire	nofire	0.964929	1
./dataset/val/nofire/forrest_373.jpeg	nofire	nofire	0.982819	1
./dataset/val/nofire/forrest_382.jpeg	nofire	nofire	0.949850	1
./dataset/val/nofire/forrest_383.jpeg	nofire	nofire	0.880644	1
./dataset/val/nofire/forrest_384.jpeg	nofire	nofire	0.982532	1
./dataset/val/nofire/forrest_385.jpeg	nofire	nofire	0.945403	1
./dataset/val/nofire/forrest_386.jpeg	nofire	nofire	0.994414	1
./dataset/val/nofire/forrest_387.jpeg	nofire	nofire	0.977424	1
./dataset/val/nofire/forrest_389.png	nofire	nofire	0.589676	1
./dataset/val/nofire/forrest_390.webp	nofire	nofire	0.913115	1
./dataset/val/nofire/forrest_391.jpeg	nofire	nofire	0.924564	1
./dataset/val/nofire/forrest_392.jpeg	nofire	nofire	0.834207	1
./dataset/val/nofire/forrest_393.jpeg	nofire	nofire	0.970280	1
./dataset/val/nofire/forrest_394.jpeg	nofire	nofire	0.954957	1
./dataset/val/nofire/forrest_395.webp	nofire	nofire	0.992323	1
./dataset/val/nofire/forrest_396.webp	nofire	nofire	0.875586	1
./dataset/val/nofire/forrest_397.jpeg	nofire	nofire	0.938234	1
./dataset/val/nofire/forrest_398.jpeg	nofire	nofire	0.874790	1
./dataset/val/nofire/forrest_399.png	nofire	nofire	0.948320	1
./dataset/val/nofire/forrest_400.webp	nofire	nofire	0.947892	1
./dataset/val/nofire/forrest_401.jpeg	nofire	nofire	0.862181	1
./dataset/val/nofire/forrest_402.jpeg	nofire	nofire	0.939922	1
./dataset/val/nofire/forrest_403.jpeg	nofire	nofire	0.933482	1
./dataset/val/nofire/forrest_404.jpeg	nofire	nofire	0.839904	1
./dataset/val/nofire/forrest_405.jpeg	nofire	nofire	0.956330	1
./dataset/val/nofire/forrest_407.jpeg	nofire	nofire	0.985221	1
./dataset/val/nofire/forrest_408.jpeg	nofire	nofire	0.964344	1
./dataset/val/nofire/forrest_409.jpeg	nofire	nofire	0.989630	1
./dataset/val/nofire/forrest_410.jpeg	nofire	nofire	0.943665	1
./dataset/val/nofire/forrest_411.jpeg	nofire	nofire	0.905287	1
./dataset/val/nofire/forrest_412.jpeg	nofire	nofire	0.945896	1
./dataset/val/nofire/forrest_413.jpeg	nofire	nofire	0.937064	1
./dataset/val/nofire/forrest_414.jpeg	nofire	nofire	0.953931	1
./dataset/val/nofire/forrest_415.jpeg	nofire	nofire	0.974835	1
./dataset/val/nofire/forrest_416.jpeg	nofire	nofire	0.954125	1
./dataset/val/nofire/forrest_417.png	nofire	nofire	0.893298	1
./dataset/val/nofire/forrest_418.jpeg	nofire	nofire	0.983337	1
./dataset/val/nofire/forrest_419.jpeg	nofire	nofire	0.940451	1
./dataset/val/nofire/forrest_420.jpeg	nofire	nofire	0.994135	1
./dataset/val/nofire/forrest_421.jpeg	nofire	nofire	0.977354	1
./dataset/val/nofire/forrest_422.jpeg	nofire	nofire	0.989355	1
./dataset/val/nofire/forrest_423.png	nofire	nofire	0.936311	1
./dataset/val/nofire/forrest_424.jpeg	nofire	nofire	0.851815	1
./dataset/val/nofire/forrest_425.jpeg	nofire	nofire	0.934165	1
./dataset/val/nofire/forrest_426.jpeg	nofire	nofire	0.971673	1
./dataset/val/nofire/forrest_427.webp	nofire	nofire	0.923419	1
./dataset/val/nofire/forrest_428.jpeg	nofire	nofire	0.798136	1
./dataset/val/nofire/forrest_429.png	nofire	nofire	0.962694	1
./dataset/val/nofire/forrest_430.png	nofire	nofire	0.899171	1
./dataset/val/nofire/forrest_431.jpeg	nofire	nofire	0.991840	1
./dataset/val/nofire/forrest_432.jpeg	nofire	nofire	0.969800	1
./dataset/val/nofire/forrest_433.png	nofire	nofire	0.820528	1
./dataset/val/nofire/forrest_434.jpeg	nofire	nofire	0.873659	1
./dataset/val/nofire/forrest_435.jpeg	nofire	nofire	0.983075	1
./dataset/val/nofire/forrest_436.webp	nofire	nofire	0.977396	1
./dataset/val/nofire/forrest_437.jpeg	nofire	nofire	0.965995	1
./dataset/val/nofire/forrest_438.jpeg	nofire	nofire	0.995858	1
./dataset/val/nofire/forrest_439.jpeg	nofire	nofire	0.906794	1
./dataset/val/nofire/forrest_440.jpeg	nofire	nofire	0.987333	1
